,Unnamed: 0.1,Unnamed: 0,id,protein_id,annotation,locus_tag,gene,start,end,strand,accession,Exp.,DeepSecE,DeepSecE(0.6),Effectidor
2728,2728,2728,2817,WP_003382657.1,dienelactone hydrolase family protein,PSPTO_RS14505,,3130139,3131026,-,NC_004578.1,0,0,0,0
2729,2729,2729,2818,WP_005762418.1,GGDEF domain-containing protein,PSPTO_RS14510,,3131208,3132299,+,NC_004578.1,0,0,0,0
2730,2730,2730,2819,WP_005762416.1,LysR family transcriptional regulator,PSPTO_RS14515,,3132407,3133357,+,NC_004578.1,0,0,0,0
2731,2731,2731,2820,WP_007243944.1,NAD(P)/FAD-dependent oxidoreductase,PSPTO_RS14520,,3133704,3135164,+,NC_004578.1,0,0,0,0
2732,2732,2732,2821,WP_005762408.1,ABC transporter permease,PSPTO_RS14525,,3135161,3136135,+,NC_004578.1,0,0,0,0
2733,2733,2733,2822,WP_005762406.1,ABC transporter permease,PSPTO_RS14530,,3136132,3137052,+,NC_004578.1,0,0,0,0
2734,2734,2734,2823,WP_011104208.1,ABC transporter ATP-binding protein,PSPTO_RS14535,,3137049,3138062,+,NC_004578.1,0,0,0,0
2735,2735,2735,2825,WP_011104209.1,ABC transporter substrate-binding protein,PSPTO_RS14545,,3139118,3140683,+,NC_004578.1,0,0,0,0
2736,2736,2736,2826,WP_005762396.1,hypothetical protein,PSPTO_RS14550,,3140755,3141276,+,NC_004578.1,0,1,1,0
2737,2737,2737,2827,WP_011104210.1,peroxidase-related enzyme,PSPTO_RS14555,,3141276,3141866,+,NC_004578.1,0,0,0,0
2738,2738,2738,2828,WP_225983000.1,hypothetical protein,PSPTO_RS14560,,3141956,3142114,+,NC_004578.1,0,0,0,0
2739,2739,2739,2829,WP_005762390.1,fatty acid desaturase,PSPTO_RS14565,,3142091,3143539,-,NC_004578.1,0,0,0,0
2740,2740,2740,2830,WP_005762387.1,hypothetical protein,PSPTO_RS14570,,3143789,3144454,+,NC_004578.1,0,0,0,0
2741,2741,2741,2831,WP_005762385.1,hypothetical protein,PSPTO_RS14575,,3144448,3145563,+,NC_004578.1,0,0,0,0
2742,2742,2742,2832,WP_005762383.1,hypothetical protein,PSPTO_RS14580,,3145551,3146459,-,NC_004578.1,0,1,1,0
2743,2743,2743,2833,WP_005762380.1,metal-dependent hydrolase,PSPTO_RS14585,,3146484,3147350,-,NC_004578.1,0,0,0,0
2744,2744,2744,2834,WP_005762378.1,fatty acid desaturase,PSPTO_RS14590,,3147474,3148403,+,NC_004578.1,0,0,0,0
2745,2745,2745,2835,WP_046463528.1,GH3 auxin-responsive promoter family protein,PSPTO_RS14595,,3148403,3149995,+,NC_004578.1,0,0,0,0
2746,2746,2746,2836,WP_011104216.1,aromatic ring-hydroxylating dioxygenase subunit alpha,PSPTO_RS14600,,3149980,3151056,+,NC_004578.1,0,0,0,0
2747,2747,2747,2839,WP_005762368.1,helix-turn-helix transcriptional regulator,PSPTO_RS14615,,3151815,3152588,-,NC_004578.1,0,0,0,0
2748,2748,2748,2840,WP_011104219.1,non-ribosomal peptide synthetase,PSPTO_RS14620,,3152879,3162385,+,NC_004578.1,0,0,0,0
2749,2749,2749,2841,WP_011104220.1,non-ribosomal peptide synthetase,PSPTO_RS14625,,3162382,3180171,+,NC_004578.1,0,0,0,0
2750,2750,2750,2842,WP_010216538.1,macrolide transporter subunit MacA,PSPTO_RS14630,macA,3180168,3181319,+,NC_004578.1,0,0,0,0
2751,2751,2751,2843,WP_011104221.1,MacB family efflux pump subunit,PSPTO_RS14635,,3181322,3183328,+,NC_004578.1,0,0,0,0
2752,2752,2752,2844,WP_003376912.1,LuxR C-terminal-related transcriptional regulator,PSPTO_RS14640,,3183334,3184002,-,NC_004578.1,0,0,0,1
2753,2753,2753,2845,WP_046463526.1,serine hydrolase,PSPTO_RS14645,,3184388,3185293,+,NC_004578.1,0,0,0,0
2754,2754,2754,2847,WP_011104223.1,zinc-binding dehydrogenase,PSPTO_RS14650,,3185763,3185915,-,NC_004578.1,0,0,0,1
2755,2755,2755,2848,WP_007247571.1,IS5 family transposase,PSPTO_RS14655,,3186079,3187056,+,NC_004578.1,0,0,0,0
2756,2756,2756,2850,WP_046463534.1,DUF2778 domain-containing protein,PSPTO_RS14665,,3187777,3188307,+,NC_004578.1,0,0,0,1
2757,2757,2757,2851,WP_046463525.1,hypothetical protein,PSPTO_RS14670,,3188304,3188588,+,NC_004578.1,0,0,0,0
2758,2758,2758,2852,WP_046463524.1,hypothetical protein,PSPTO_RS14675,,3188801,3189181,-,NC_004578.1,0,1,1,0
2759,2759,2759,2853,WP_003409203.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS14680,tnpB,3189278,3189637,+,NC_004578.1,0,0,0,0
2760,2760,2760,2854,WP_003409202.1,IS66-like element ISPsy5 family transposase,PSPTO_RS14685,,3189655,3191208,+,NC_004578.1,0,0,0,0
2761,2761,2761,2855,WP_004666649.1,IS21-like element ISPsy14 family transposase,PSPTO_RS14690,istA,3191955,3193469,+,NC_004578.1,0,0,0,0
2762,2762,2762,2856,WP_011104225.1,IS21-like element ISPsy14 family helper ATPase IstB,PSPTO_RS14695,istB,3193490,3194245,+,NC_004578.1,0,0,0,0
2763,2763,2763,2857,WP_011104226.1,DUF2946 domain-containing protein,PSPTO_RS14700,,3194491,3194874,+,NC_004578.1,0,0,0,0
2764,2764,2764,2858,WP_046463778.1,putative natural product biosynthesis protein,PSPTO_RS14705,,3195105,3195731,+,NC_004578.1,0,1,1,1
2765,2765,2765,2859,WP_011104228.1,DUF2946 domain-containing protein,PSPTO_RS14710,,3195668,3196132,+,NC_004578.1,0,0,0,0
2766,2766,2766,2860,WP_011104229.1,TonB-dependent receptor,PSPTO_RS14715,,3196253,3198439,+,NC_004578.1,0,0,0,0
2767,2767,2767,2861,WP_011104230.1,DJ-1/PfpI family protein,PSPTO_RS14720,,3198450,3199280,+,NC_004578.1,0,0,0,0
2768,2768,2768,2863,WP_011104231.1,c-type cytochrome,PSPTO_RS14730,,3200389,3200676,-,NC_004578.1,0,0,0,0
2769,2769,2769,2864,WP_007249558.1,copper chaperone PCu(A)C,PSPTO_RS14735,,3200905,3201393,-,NC_004578.1,0,0,0,0
2770,2770,2770,2865,WP_007249559.1,SCO family protein,PSPTO_RS14740,,3201393,3201998,-,NC_004578.1,0,0,0,0
2771,2771,2771,2866,WP_080394021.1,DUF2946 domain-containing protein,PSPTO_RS14745,,3202706,3203089,+,NC_004578.1,0,0,0,0
2772,2772,2772,2867,WP_007249561.1,putative natural product biosynthesis protein,PSPTO_RS14750,,3203321,3203902,+,NC_004578.1,0,0,0,0
2773,2773,2773,2868,WP_007249562.1,DUF2946 domain-containing protein,PSPTO_RS14755,,3204382,3204771,+,NC_004578.1,0,0,0,0
2774,2774,2774,2869,WP_046463781.1,TonB-dependent receptor,PSPTO_RS14760,,3204843,3207002,+,NC_004578.1,0,0,0,0
2775,2775,2775,2870,WP_226992631.1,Plug domain-containing protein,PSPTO_RS14765,,3207002,3207760,+,NC_004578.1,0,0,0,0
2776,2776,2776,2871,WP_162491843.1,hypothetical protein,PSPTO_RS14770,,3207757,3208035,+,NC_004578.1,0,0,0,1
2777,2777,2777,2872,WP_011104234.1,helix-turn-helix domain-containing protein,PSPTO_RS14775,,3208312,3208635,+,NC_004578.1,0,0,0,0
2778,2778,2778,2873,WP_011104235.1,integrase,PSPTO_RS14780,,3209245,3210549,-,NC_004578.1,0,0,0,0
2779,2779,2779,2874,WP_149032215.1,hypothetical protein,PSPTO_RS14785,,3212678,3212992,+,NC_004578.1,0,0,0,1
2780,2780,2780,2875,WP_011104236.1,integrase,PSPTO_RS14790,,3213297,3214631,+,NC_004578.1,0,0,0,0
2781,2781,2781,2876,WP_011104237.1,hypothetical protein,PSPTO_RS14795,,3215113,3215469,+,NC_004578.1,0,1,1,1
2782,2782,2782,2877,WP_011104238.1,TerB N-terminal domain-containing protein,PSPTO_RS14800,,3215716,3218316,+,NC_004578.1,0,0,0,0
2783,2783,2783,2878,WP_057443257.1,helicase C-terminal domain-containing protein,PSPTO_RS14805,,3218297,3219619,+,NC_004578.1,0,0,0,0
2784,2784,2784,2880,WP_010218671.1,xanthine dehydrogenase family protein subunit M,PSPTO_RS14815,,3219975,3220970,+,NC_004578.1,0,0,0,0
2785,2785,2785,2881,WP_011104241.1,xanthine dehydrogenase family protein molybdopterin-binding subunit,PSPTO_RS14820,,3220976,3223186,+,NC_004578.1,0,0,0,0
2786,2786,2786,2882,WP_011104242.1,LysR family transcriptional regulator,PSPTO_RS14825,,3223226,3224140,+,NC_004578.1,0,0,0,0
2787,2787,2787,2883,WP_024667894.1,carboxymuconolactone decarboxylase family protein,PSPTO_RS14830,,3224146,3224841,-,NC_004578.1,0,0,0,0
2788,2788,2788,2884,WP_024667893.1,cupin domain-containing protein,PSPTO_RS14835,,3224931,3225422,-,NC_004578.1,0,0,0,0
2789,2789,2789,2885,WP_046463359.1,hypothetical protein,PSPTO_RS14840,,3225543,3225899,-,NC_004578.1,0,1,1,0
2790,2790,2790,2886,WP_005740210.1,tryptophan-rich sensory protein,PSPTO_RS14845,,3225935,3226375,+,NC_004578.1,0,0,0,0
2791,2791,2791,2887,WP_011104245.1,DUF2252 domain-containing protein,PSPTO_RS14850,,3226393,3227571,-,NC_004578.1,0,0,0,0
2792,2792,2792,2888,WP_005771451.1,SrfA family protein,PSPTO_RS14855,,3227906,3229276,+,NC_004578.1,0,0,0,0
2793,2793,2793,2889,WP_011104248.1,virulence factor SrfB,PSPTO_RS14860,,3229288,3232422,+,NC_004578.1,0,0,0,0
2794,2794,2794,2890,WP_005771455.1,putative virulence factor,PSPTO_RS14865,,3232419,3235118,+,NC_004578.1,1,1,1,1
2795,2795,2795,2891,WP_011104249.1,hypothetical protein,PSPTO_RS14870,,3235122,3236159,+,NC_004578.1,0,0,0,0
2796,2796,2796,2892,WP_011104250.1,VWA domain-containing protein,PSPTO_RS14875,,3236186,3238147,+,NC_004578.1,0,0,0,0
2797,2797,2797,2893,WP_005771461.1,ATP-binding cassette domain-containing protein,PSPTO_RS14880,,3238149,3238841,+,NC_004578.1,0,0,0,0
2798,2798,2798,2894,WP_005771463.1,FtsX-like permease family protein,PSPTO_RS14885,,3238825,3240048,+,NC_004578.1,0,0,0,0
2799,2799,2799,2895,WP_032711012.1,SUMF1/EgtB/PvdO family nonheme iron enzyme,PSPTO_RS14890,,3240038,3241585,+,NC_004578.1,0,0,0,0
2800,2800,2800,2896,WP_005771467.1,lipoprotein,PSPTO_RS14895,,3241618,3242358,+,NC_004578.1,0,0,0,0
2801,2801,2801,2897,WP_005771468.1,lipoprotein,PSPTO_RS14900,,3242366,3242866,+,NC_004578.1,0,0,0,0
2802,2802,2802,2898,WP_007243908.1,VWA domain-containing protein,PSPTO_RS14905,,3242922,3244193,+,NC_004578.1,0,1,1,0
2803,2803,2803,2900,WP_011104252.1,methyl-accepting chemotaxis protein,PSPTO_RS14915,,3246195,3247556,-,NC_004578.1,0,0,0,0
2804,2804,2804,2902,WP_011104253.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS14925,tnpB,3248015,3248374,-,NC_004578.1,0,0,0,0
2805,2805,2805,2903,WP_226992632.1,hypothetical protein,PSPTO_RS14930,,3248410,3248988,-,NC_004578.1,0,0,0,0
2806,2806,2806,2904,WP_226992633.1,SDR family oxidoreductase,PSPTO_RS14935,,3249237,3249806,-,NC_004578.1,0,0,0,0
2807,2807,2807,2905,WP_007247571.1,IS5 family transposase,PSPTO_RS14940,,3249839,3250816,+,NC_004578.1,0,0,0,0
2808,2808,2808,2906,WP_011104254.1,winged helix-turn-helix transcriptional regulator,PSPTO_RS14945,,3250923,3251069,+,NC_004578.1,0,0,0,1
2809,2809,2809,2908,WP_024667101.1,hypothetical protein,PSPTO_RS14950,,3251468,3251683,+,NC_004578.1,0,0,0,1
2810,2810,2810,2909,WP_011104257.1,UDP-glucose/GDP-mannose dehydrogenase family protein,PSPTO_RS14955,,3251661,3253055,+,NC_004578.1,0,0,0,0
2811,2811,2811,2910,WP_011104259.1,phosphatase PAP2 family protein,PSPTO_RS14960,,3253364,3254194,+,NC_004578.1,0,0,0,0
2812,2812,2812,2911,WP_011104260.1,ricin-type beta-trefoil lectin domain protein,PSPTO_RS14965,,3254445,3256850,+,NC_004578.1,0,0,0,0
2813,2813,2813,2912,WP_005764344.1,hypothetical protein,PSPTO_RS14970,,3257076,3258095,-,NC_004578.1,0,0,0,0
2814,2814,2814,2913,WP_007243883.1,blue light-activated sensor histidine kinase,PSPTO_RS14975,,3258416,3260020,-,NC_004578.1,0,0,0,0
2815,2815,2815,2914,WP_011104261.1,family 1 glycosylhydrolase,PSPTO_RS14980,,3260162,3261304,-,NC_004578.1,0,0,0,0
2816,2816,2816,2915,WP_007243881.1,UDP-galactopyranose mutase,PSPTO_RS14985,glf,3261307,3262488,-,NC_004578.1,0,0,0,0
2817,2817,2817,2916,WP_011104262.1,glycosyltransferase family 1 protein,PSPTO_RS14990,,3262476,3263660,-,NC_004578.1,0,0,0,0
2818,2818,2818,2917,WP_011104263.1,UDP-glucose 4-epimerase GalE,PSPTO_RS14995,galE,3264060,3265088,+,NC_004578.1,0,0,0,0
2819,2819,2819,2918,WP_005764330.1,cupin domain-containing protein,PSPTO_RS15000,,3265109,3265657,-,NC_004578.1,0,0,0,0
2820,2820,2820,2919,WP_011104264.1,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein,PSPTO_RS15005,,3265770,3266534,-,NC_004578.1,0,0,0,0
2821,2821,2821,2920,WP_011104265.1,LysR family transcriptional regulator,PSPTO_RS15010,,3266662,3267564,+,NC_004578.1,0,0,0,0
2822,2822,2822,2921,WP_005764325.1,aromatic ring-hydroxylating dioxygenase subunit alpha,PSPTO_RS15015,,3267712,3268776,+,NC_004578.1,0,0,0,0
2823,2823,2823,2922,WP_007243875.1,PDR/VanB family oxidoreductase,PSPTO_RS15020,,3268846,3269796,+,NC_004578.1,0,0,0,0
2824,2824,2824,2923,WP_003379548.1,GntR family transcriptional regulator,PSPTO_RS15025,,3269797,3270507,-,NC_004578.1,0,0,0,0
2825,2825,2825,2924,WP_011104266.1,EAL domain-containing protein,PSPTO_RS15030,,3270583,3272553,-,NC_004578.1,0,0,0,0
2826,2826,2826,2925,WP_005764319.1,hypothetical protein,PSPTO_RS15035,,3272857,3273549,-,NC_004578.1,0,0,0,0
2827,2827,2827,2926,WP_005764318.1,LysR substrate-binding domain-containing protein,PSPTO_RS15040,,3273689,3274588,-,NC_004578.1,0,0,0,0
2828,2828,2828,2927,WP_011104267.1,MFS transporter,PSPTO_RS15045,,3274733,3276076,+,NC_004578.1,0,0,0,0
2829,2829,2829,2928,WP_011104268.1,glucarate dehydratase family protein,PSPTO_RS15050,,3276096,3277370,+,NC_004578.1,0,0,0,0
2830,2830,2830,2929,WP_003379555.1,ABC transporter substrate-binding protein,PSPTO_RS15055,,3277425,3278258,-,NC_004578.1,0,0,0,0
2831,2831,2831,2930,WP_003379556.1,amino acid ABC transporter ATP-binding protein,PSPTO_RS15060,,3278322,3279050,-,NC_004578.1,0,0,0,0
2832,2832,2832,2931,WP_011104269.1,amino acid ABC transporter permease,PSPTO_RS15065,,3279070,3279810,-,NC_004578.1,0,0,0,0
2833,2833,2833,2932,WP_011104270.1,amino acid ABC transporter permease,PSPTO_RS15070,,3279817,3280518,-,NC_004578.1,0,0,0,0
2834,2834,2834,2933,WP_011104271.1,SDR family oxidoreductase,PSPTO_RS15075,,3280640,3281392,-,NC_004578.1,0,0,0,0
2835,2835,2835,2934,WP_011104272.1,5-oxoprolinase subunit PxpA,PSPTO_RS15080,,3281523,3282293,-,NC_004578.1,0,0,0,0
2836,2836,2836,2935,WP_005764299.1,hypothetical protein,PSPTO_RS15085,,3282298,3282705,-,NC_004578.1,0,0,0,0
2837,2837,2837,2936,WP_005764297.1,biotin-dependent carboxyltransferase family protein,PSPTO_RS15090,,3282705,3283676,-,NC_004578.1,0,0,0,0
2838,2838,2838,2937,WP_005764295.1,5-oxoprolinase subunit PxpB,PSPTO_RS15095,pxpB,3283673,3284344,-,NC_004578.1,0,0,0,0
2839,2839,2839,2938,WP_011104273.1,acetyl-CoA carboxylase biotin carboxylase subunit,PSPTO_RS15100,accC,3284341,3285693,-,NC_004578.1,0,0,0,0
2840,2840,2840,2939,WP_005764289.1,biotin/lipoyl-binding protein,PSPTO_RS15105,,3285734,3286171,-,NC_004578.1,0,0,0,0
2841,2841,2841,2940,WP_005764287.1,nitrogen assimilation transcriptional regulator NAC,PSPTO_RS15110,nac,3286291,3287199,-,NC_004578.1,0,0,0,0
2842,2842,2842,2941,WP_011104275.1,aspartate transaminase,PSPTO_RS15115,,3287487,3288695,+,NC_004578.1,0,0,0,0
2843,2843,2843,2942,WP_046463481.1,MFS transporter,PSPTO_RS15120,,3288667,3290265,+,NC_004578.1,0,0,0,0
2844,2844,2844,2943,WP_011104277.1,OprD family porin,PSPTO_RS15125,,3290338,3291669,+,NC_004578.1,0,0,0,0
2845,2845,2845,2944,WP_011104278.1,J domain-containing protein,PSPTO_RS15130,,3291838,3293511,+,NC_004578.1,0,0,0,0
2846,2846,2846,2945,WP_011104279.1,YiiG family protein,PSPTO_RS15135,,3293501,3294463,+,NC_004578.1,0,0,0,0
2847,2847,2847,2946,WP_005764277.1,antibiotic biosynthesis monooxygenase,PSPTO_RS15140,,3294625,3294933,-,NC_004578.1,0,0,0,0
2848,2848,2848,2947,WP_011104280.1,gluconolaconase,PSPTO_RS15145,,3294960,3296144,-,NC_004578.1,0,0,0,0
2849,2849,2849,2948,WP_011104281.1,aldo/keto reductase,PSPTO_RS15150,,3296385,3297392,-,NC_004578.1,0,0,0,0
2850,2850,2850,2949,WP_011104282.1,TetR/AcrR family transcriptional regulator,PSPTO_RS15155,,3297568,3298149,+,NC_004578.1,0,0,0,0
2851,2851,2851,2950,WP_005764268.1,biotin-dependent carboxyltransferase family protein,PSPTO_RS15160,,3298155,3299129,-,NC_004578.1,0,0,0,0
2852,2852,2852,2951,WP_005764266.1,allophanate hydrolase subunit 1,PSPTO_RS15165,,3299126,3299998,-,NC_004578.1,0,0,0,0
2853,2853,2853,2952,WP_011104283.1,5-oxoprolinase subunit PxpA,PSPTO_RS15170,,3300087,3300842,-,NC_004578.1,0,0,0,0
2854,2854,2854,2953,WP_011104284.1,LysR family transcriptional regulator,PSPTO_RS15175,,3300969,3301886,+,NC_004578.1,0,0,0,0
2855,2855,2855,2955,WP_005764255.1,hypothetical protein,PSPTO_RS15185,,3302230,3302574,-,NC_004578.1,0,0,0,0
2856,2856,2856,2956,WP_011104287.1,thiolase family protein,PSPTO_RS15190,,3302739,3303980,-,NC_004578.1,0,0,0,0
2857,2857,2857,2958,WP_011104290.1,aldehyde dehydrogenase,PSPTO_RS15200,,3306019,3307467,-,NC_004578.1,0,0,0,0
2858,2858,2858,2959,WP_005739372.1,p-hydroxycinnamoyl CoA hydratase/lyase,PSPTO_RS15205,,3307573,3308403,-,NC_004578.1,0,0,0,0
2859,2859,2859,2960,WP_005764246.1,MarR family transcriptional regulator,PSPTO_RS15210,,3308615,3309103,+,NC_004578.1,0,0,0,0
2860,2860,2860,2961,WP_046463479.1,OprD family porin,PSPTO_RS15215,,3309146,3310495,-,NC_004578.1,0,0,0,0
2861,2861,2861,2962,WP_011104292.1,3-(3-hydroxy-phenyl)propionate transporter MhpT,PSPTO_RS15220,mhpT,3310822,3312036,+,NC_004578.1,0,0,0,0
2862,2862,2862,2964,WP_007247126.1,coniferyl-alcohol dehydrogenase,PSPTO_RS15230,,3313545,3314312,-,NC_004578.1,0,0,0,0
2863,2863,2863,2965,WP_005764523.1,benzaldehyde dehydrogenase,PSPTO_RS15235,,3314398,3315879,-,NC_004578.1,0,0,0,0
2864,2864,2864,2966,WP_024666240.1,sigma-54-dependent Fis family transcriptional regulator,PSPTO_RS15240,,3316157,3317929,+,NC_004578.1,0,0,0,0
2865,2865,2865,2967,WP_011104294.1,maltose alpha-D-glucosyltransferase,PSPTO_RS15245,treS,3317979,3320042,-,NC_004578.1,0,0,0,0
2866,2866,2866,2968,WP_226992701.1,substrate-binding domain-containing protein,PSPTO_RS15250,,3320188,3320892,-,NC_004578.1,0,1,1,0
2867,2867,2867,2969,WP_003376691.1,LysR family transcriptional regulator,PSPTO_RS15255,,3320793,3321053,-,NC_004578.1,0,0,0,0
2868,2868,2868,2970,WP_005764534.1,DJ-1/PfpI family protein,PSPTO_RS15260,,3321297,3321902,-,NC_004578.1,0,0,0,0
2869,2869,2869,2971,WP_005764536.1,transcriptional regulator FtrA,PSPTO_RS15265,ftrA,3322024,3322977,+,NC_004578.1,0,0,0,0
2870,2870,2870,2972,WP_046463519.1,serine hydrolase,PSPTO_RS15270,,3322937,3324115,-,NC_004578.1,0,0,0,0
2871,2871,2871,2973,WP_011104296.1,iron-containing alcohol dehydrogenase,PSPTO_RS15275,,3324119,3325273,-,NC_004578.1,0,0,0,0
2872,2872,2872,2974,WP_005764543.1,LysE family transporter,PSPTO_RS15280,,3325310,3325954,-,NC_004578.1,0,0,0,0
2873,2873,2873,2976,WP_161797781.1,"2,3-diaminopropionate biosynthesis protein SbnA",PSPTO_RS15290,sbnA,3327729,3329843,-,NC_004578.1,0,0,0,0
2874,2874,2874,2977,WP_011104299.1,SidA/IucD/PvdA family monooxygenase,PSPTO_RS15295,,3329849,3331171,-,NC_004578.1,0,0,0,0
2875,2875,2875,2978,WP_011104300.1,ABC transporter substrate-binding protein,PSPTO_RS15300,,3331226,3332179,-,NC_004578.1,0,0,0,0
2876,2876,2876,2979,WP_046463517.1,FAD-binding oxidoreductase,PSPTO_RS15305,,3332197,3333360,-,NC_004578.1,0,0,0,0
2877,2877,2877,2980,WP_046463516.1,methionine--tRNA ligase,PSPTO_RS15310,,3333375,3334874,-,NC_004578.1,0,0,0,0
2878,2878,2878,2981,WP_005764558.1,cupin domain-containing protein,PSPTO_RS15315,,3334867,3335259,-,NC_004578.1,0,0,0,0
2879,2879,2879,2982,WP_003376717.1,tyrosine-type recombinase/integrase,PSPTO_RS15320,,3335609,3336574,-,NC_004578.1,0,0,0,0
2880,2880,2880,2983,WP_011104303.1,MbcA/ParS/Xre antitoxin family protein,PSPTO_RS15325,,3336803,3337246,+,NC_004578.1,0,1,1,0
2881,2881,2881,2984,WP_011104304.1,oxidoreductase,PSPTO_RS15330,,3337272,3338255,-,NC_004578.1,0,0,0,0
2882,2882,2882,2985,WP_011104305.1,TetR family transcriptional regulator C-terminal domain-containing protein,PSPTO_RS15335,,3338318,3338806,-,NC_004578.1,0,0,0,0
2883,2883,2883,2986,WP_003409203.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS15340,tnpB,3338861,3339220,+,NC_004578.1,0,0,0,0
2884,2884,2884,2987,WP_003409202.1,IS66-like element ISPsy5 family transposase,PSPTO_RS15345,,3339238,3340791,+,NC_004578.1,0,0,0,0
2885,2885,2885,2989,WP_011104306.1,nitronate monooxygenase,PSPTO_RS15355,,3341158,3342237,+,NC_004578.1,0,0,0,0
2886,2886,2886,2990,WP_046463409.1,molybdate ABC transporter substrate-binding protein,PSPTO_RS15360,modA,3342339,3343106,+,NC_004578.1,0,0,0,0
2887,2887,2887,2991,WP_005739341.1,molybdate ABC transporter permease subunit,PSPTO_RS15365,modB,3343107,3343787,+,NC_004578.1,0,0,0,0
2888,2888,2888,2992,WP_011104308.1,molybdenum ABC transporter ATP-binding protein,PSPTO_RS15370,modC,3343791,3344879,+,NC_004578.1,0,0,0,0
2889,2889,2889,2993,WP_007247147.1,DNA topoisomerase IB,PSPTO_RS15375,,3344968,3346023,+,NC_004578.1,0,0,0,0
2890,2890,2890,2994,WP_011104309.1,DUF2625 domain-containing protein,PSPTO_RS15385,,3346580,3347215,-,NC_004578.1,0,0,0,0
2891,2891,2891,2995,WP_005764582.1,hypothetical protein,PSPTO_RS15390,,3347612,3347800,-,NC_004578.1,0,0,0,0
2892,2892,2892,2996,WP_046463410.1,lytic polysaccharide monooxygenase,PSPTO_RS15395,,3348163,3348936,-,NC_004578.1,0,0,0,1
2893,2893,2893,2997,WP_011104311.1,glyoxalase/bleomycin resistance/dioxygenase family protein,PSPTO_RS15400,,3349079,3349465,-,NC_004578.1,0,0,0,0
2894,2894,2894,2998,WP_011104312.1,2OG-Fe(II) oxygenase,PSPTO_RS15405,,3349467,3350480,-,NC_004578.1,0,0,0,0
2895,2895,2895,2999,WP_005764591.1,cysteine hydrolase,PSPTO_RS15410,,3350706,3351344,-,NC_004578.1,0,0,0,0
2896,2896,2896,3000,WP_011104314.1,tannase/feruloyl esterase family alpha/beta hydrolase,PSPTO_RS15420,,3351821,3353551,-,NC_004578.1,0,0,0,0
2897,2897,2897,3004,WP_011104315.1,LLM class flavin-dependent oxidoreductase,PSPTO_RS15440,,3354211,3355611,-,NC_004578.1,0,0,0,0
2898,2898,2898,3005,WP_007246483.1,acyl-CoA dehydrogenase,PSPTO_RS15445,,3355616,3356056,-,NC_004578.1,0,1,1,0
2899,2899,2899,3006,WP_005764602.1,SfnB family sulfur acquisition oxidoreductase,PSPTO_RS15450,,3356072,3357286,-,NC_004578.1,0,0,0,0
2900,2900,2900,3007,WP_011104317.1,ABC transporter ATP-binding protein,PSPTO_RS15455,,3357472,3358248,-,NC_004578.1,0,0,0,0
2901,2901,2901,3008,WP_011104318.1,ABC transporter substrate-binding protein,PSPTO_RS15460,,3358253,3359584,-,NC_004578.1,0,0,0,0
2902,2902,2902,3009,WP_007246481.1,branched-chain amino acid ABC transporter permease,PSPTO_RS15465,,3359635,3360702,-,NC_004578.1,0,0,0,0
2903,2903,2903,3010,WP_011104319.1,branched-chain amino acid ABC transporter permease,PSPTO_RS15470,,3360726,3361607,-,NC_004578.1,0,0,0,0
2904,2904,2904,3011,WP_011104320.1,ABC transporter ATP-binding protein,PSPTO_RS15475,,3361611,3362405,-,NC_004578.1,0,0,0,0
2905,2905,2905,3012,WP_046463411.1,AMP-binding protein,PSPTO_RS15480,,3362402,3363493,-,NC_004578.1,0,0,0,0
2906,2906,2906,3013,WP_011104322.1,acyl-CoA dehydrogenase family protein,PSPTO_RS15485,,3363774,3365012,+,NC_004578.1,0,0,0,0
2907,2907,2907,3014,WP_011104323.1,ABC transporter permease,PSPTO_RS15490,,3365025,3366011,-,NC_004578.1,0,0,0,0
