Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"261164.3","Psychrobacter alimentarius strain PAMC 27889",,261164,"131567;2;1224;1236;2887326;468;497;261164","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter alimentarius","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Psychrobacter","Psychrobacter alimentarius","Complete","PAMC 27889",,,,,,,,,,,,,,,,,"PAMC:27889",,,"Good","2016-04-04T00:00:00Z",,,"PRJNA315071","SAMN04549283","GCF_001606025.1",,"CP014945,CP014946",,,"PacBio RS II with P6-C4 chemistry","185.42X coverage","SMRT Analysis v. 2.3.0",,1,2,,42.86,1,3332539,50,15,,2879,99.1,98.4,2.3,99.2,,"rock (ENVO:00001995)",,"2013-12-19",2013,,"Antarctica","Antarctica","Antarctica: Northern Victoria Land","env_biome:cold temperature habitat (ENVO:00002026)",,,,,,,,,,,"Genome sequencing of a cold-adapted and gram-negative bacterium, Psychrobacter alimentarius PAMC 27889, which can be useful for biodegradtion and biotechnological applications.","2016-04-28T01:38:12.468Z","2016-04-28T01:38:12.468Z"
"261292.4","Nitrosomonas sp. Is79A3",,261292,"131567;2;1224;28216;32003;206379;914;2609265;261292","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;unclassified Nitrosomonas;Nitrosomonas sp. Is79A3","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas sp. Is79A3","Complete","Is79A3",,,,,,,,,,,,,,,,,,,,"Good","2011-06-29T00:00:00Z",,,"PRJNA52837","SAMN02232044","GCA_000219585.1","SRR191791,SRR3922598","CP002876",,"complete",,,,,,1,,45.44,1,3783444,38,3,,3805,95.3,94.8,,100,,,,,,,,,,,,,,,,,,,,,"Nitrosomonas sp. Is79A3. Project description not provided.","2014-12-08T22:12:27.397Z","2015-03-16T03:17:09.594Z"
"261317.3","Buchnera aphidicola (Cinara tujafilina)",,261317,"131567;2;1224;1236;91347;1903409;32199;9;261317","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Cinara tujafilina)","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Buchnera","Buchnera aphidicola","Complete","Cinara tujafilina",,,,,,,,,,,,,,,,,,,,"Good","2011-06-09T00:00:00Z","21571878",,"PRJNA41379","SAMN02603413","GCA_000217635.1",,"CP001817",,"complete",,,,,,1,,23.03,1,444925,31,3,,410,95.5,95.4,,82.3,,,,,,,,,,,,,,,,,,,,,"Buchnera aphidicola (Cinara tujafilina). Project description not provided.","2014-12-08T22:10:40.878Z","2015-03-16T03:17:09.594Z"
"261594.21","Bacillus anthracis str. 'Ames Ancestor'",,261594,"131567;2;1783272;1239;91061;1385;186817;1386;86661;1392;261594","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus anthracis;Bacillus anthracis str. 'Ames Ancestor'","Bacteria","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus anthracis","Complete","Ames 0581",,,,"MLST.Bacillus_cereus.1",,,,,,,,,,,,,,"Yes",,"Good","2004-05-20T00:00:00Z","18952800",,"PRJNA10784","SAMN02603433","GCA_000008445.1",,"AE017334,AE017335,AE017336",,"complete",,,,,2,3,,35.2,1,5227419,95,22,,6010,100,99.4,,100,,,,,,,,,,,,,,,,,,,,," Bacillus anthracis str. Ames Ancestor. This is the type strain (0581, A2084, genotype 62, Group A3.b) for Bacillus anthracis and contains the two virulence plasmids, pOX1 and pOX2, that encode anthrax toxin and capsule, respectively, making this a virulent strain. This strain is considered the 'gold standard' for B. anthracis.","2014-12-08T22:10:11.792Z","2015-03-16T03:17:09.594Z"
"262316.17","Mycobacterium avium subsp. paratuberculosis K-10",,262316,"131567;2;1783272;201174;1760;85007;1762;1763;120793;1764;1770;262316","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium avium;Mycobacterium avium subsp. paratuberculosis;Mycobacterium avium subsp. paratuberculosis K-10","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium avium","Complete","k10",,,,,,,,,,,,,,,,,,,,"Good","2004-01-30T00:00:00Z","16116077",,"PRJNA91","SAMN02604086","GCA_000007865.1",,"AE016958",,"complete",,,,,,1,,69.3,1,4829781,46,2,,4627,98.9,98.2,,100,,"Bovine Johne's disease","isolated from a dairy herd in Wisconsin in the 1970's by investigators from the USDA National Animal Disease Center","1970's",1970,,"USA",,"Wisconsin",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,,"Mycobacterium avium subsp. paratuberculosis. This organism is a slowly growing species, with doubling times of around 22-24 hours. One of the important diagnostic features of this bacterium is that its growth in laboratory settings depends on the presence of mycobactin J, a natural siderophore. This bacterium is not common in the environment, and is predominantly found as an intracellular parasite. It causes a chronic granulomatous enteritis termed Johne's disease or paratuberculosis. The desease affects domestic and free-ranging ruminants, but has also been reported in primates, rabbits, stoats and foxes. The usually fatal disease is characterized by weight loss and diarrhea, after a long pre-clinical phase. Treatment is ineffective and economically impracticable. Paratuberculosis in domestic livestock entails significant economic losses in the dairy industry totaling $1.5 billion annually. Several reports suggest a role for this organism in the etiology of Crohn's disease, a severe inflammatory bowel disease in humans. Mycobacterium avium subsp. paratuberculosis strain K-10. This strain was isolated from a dairy herd in Wisconsin in the 1970's by investigators from the USDA National Animal Disease Center. It is an extensively studied low passage clinical strain and is amenable to genetic manipulation.","2014-12-08T22:12:06.197Z","2015-03-16T03:17:09.594Z"
"262543.8","Exiguobacterium sibiricum 255-15",,262543,"131567;2;1783272;1239;91061;1385;539002;539742;33986;332410;262543","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillales incertae sedis;Bacillales Family XII. Incertae Sedis;Exiguobacterium;Exiguobacterium sibiricum;Exiguobacterium sibiricum 255-15","Bacteria","Bacteria","Firmicutes","Bacilli","Bacillales",,"Exiguobacterium","Exiguobacterium sibiricum","Complete","255-15",,,,,,,,,,,,,,,,,,,,"Good","2008-04-03T00:00:00Z","16489412,19019206",,"PRJNA10649","SAMN00120225","GCA_000019905.1","SRR072788,SRR090726","CP001022,CP001024,CP001023",,"complete",,,,,2,3,,47.7,1,3034136,69,18,,3096,100,100,1.3,96.1,,"2-3 million-year permafrost core","isolated from a 2-3 million-year permafrost core in Siberia, Russia and can survive and grow rapidly at low temperatures",,,,"Russia",,"Siberia Russia",,,,,,,,,,,,"Exiguobacterium sibiricum 255-15. This organism was isolated from a 2-3 million-year permafrost core in Siberia, Russia and can survive and grow rapidly at low temperatures. Analysis of long-term survival of psychrophilic organisms such as this one may aid understanding of the potential growth of organisms in astrobiology.","2014-12-08T22:11:37.405Z","2015-03-16T03:17:09.594Z"
"262698.4","Brucella abortus bv. 1 str. 9-941",,262698,"131567;2;1224;28211;356;118882;2826938;234;235;35802;262698","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;Brucella abortus;Brucella abortus bv. 1;Brucella abortus bv. 1 str. 9-941","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella","Brucella abortus","Complete","9-941",,"biovar 1",,"MLST.Brucella_spp.1",,,,,,,,,,,,,,,,"Good","2005-04-05T00:00:00Z","15805518",,"PRJNA9619","SAMN02604220","GCA_000008145.1",,"AE017223,AE017224",,"complete",,,,,,2,,57.2,1,2124241,55,9,,3476,99.6,98.7,,100,,,,,,,"USA","North America","USA:Wyoming",,"Bos taurus","Cow",,,,"Nonhuman Mammal",,,,,"Brucella abortus biovar 1 strain 9-941. To be used for comparative studies.","2014-12-08T22:10:37.785Z","2015-03-16T03:17:09.594Z"
"262719.5","Mycoplasma hyopneumoniae J",,262719,"131567;2;1783272;544448;31969;2085;2092;2923352;2099;262719","cellular organisms;Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mesomycoplasma;Mesomycoplasma hyopneumoniae;Mycoplasma hyopneumoniae J","Bacteria","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mesomycoplasma","Mesomycoplasma hyopneumoniae","Complete","J",,,,"MLST.Mycoplasma_hyopneumoniae.28",,,,,,,,,,,,,"ATCC 25934",,,"Good","2005-08-05T00:00:00Z","16077101",,"PRJNA10675","SAMN02603526","GCA_000008205.1",,"AE017243",,"complete",,,,,,1,,28.5,1,897405,30,2,,753,99.9,99.6,,100,,"agricultural sample","isolated from an agricultural sample",,,,,,,,,,,,,,,,,,"Mycoplasma hyopneumoniae strain J. This strain (J; ATCC 25934) was isolated from an agricultural sample. It is nonpathogenic and exhibits decreased adhesion capacity to porcine cilia.","2014-12-08T22:12:24.178Z","2015-03-16T03:17:09.594Z"
"262723.5","Mycoplasma synoviae 53",,262723,"131567;2;1783272;544448;31969;2085;2092;2767358;2109;262723","cellular organisms;Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis synoviae;Mycoplasmopsis synoviae 53","Bacteria","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis synoviae","Complete","53",,,,"MLST.Mycoplasma_synoviae.1",,,,,,,,,,,,,,,,"Good","2005-08-05T00:00:00Z","16077101",,"PRJNA10676","SAMN02603527","GCA_000008245.1",,"AE017245",,"complete",,,,,,1,,28.5,1,799476,34,4,,730,100,99.6,3,100,,"broiler breeder","isolated from a broiler breeder in the state of Parana in Brazil",,,,"Brazil","South America","Brazil",,,,,,,,,,,,"Mycoplasma synoviae 53. This strain was isolated from a broiler breeder in the state of Parana in Brazil. ","2014-12-08T22:12:24.540Z","2015-03-16T03:17:09.594Z"
"262724.6","Thermus thermophilus HB27",,262724,"131567;2;1783272;1297;188787;68933;188786;270;274;262724","cellular organisms;Bacteria;Terrabacteria group;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus;Thermus thermophilus HB27","Bacteria","Bacteria","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus thermophilus","Complete","HB27",,,,,,,,,,,,,,,,,,,,"Good","2004-04-06T00:00:00Z","15064768",,"PRJNA10617","SAMN02603291","GCA_000008125.1",,"AE017221,AE017222",,"complete",,,,,,2,,69.4,1,1894877,47,4,,1979,99.4,99.3,1.1,93.9,,"natural thermal environment","isolated from a natural thermal environment in Japan",,,,"Japan","Asia","Japan",,,,,,,,,,,,"Thermus thermophilus strain HB27. This organism was originally isolated from a natural thermal environment in Japan. It is naturally competent for DNA uptake, and is a useful organism for biotechnological applications. A host of thermostable enzymes have been purified and crystallized from this organism, and many others may be of use in industrial applications. These include proteases, enzymes for the conversion of carbohydrates such as starch and xylose, phosphatases, catalases, DNA and RNA processing enzymes such as DNA polymerase and ribonucleases, as well as many others. The organism has a megaplasmid that encodes some functions in carotenoid synthesis, which are pigmented molecules that have effects on membrane fluidity. The chromosome encodes genes involved in type IV pilus biogenesis, which may have a role in DNA transformation.","2014-12-08T22:13:41.716Z","2015-03-16T03:17:09.594Z"
"262768.5","Onion yellows phytoplasma OY-M",,262768,"131567;2;1783272;544448;31969;186329;2146;33926;85620;100379;262768","cellular organisms;Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Candidatus Phytoplasma;Candidatus Phytoplasma asteris;Onion yellows phytoplasma;Onion yellows phytoplasma OY-M","Bacteria","Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Candidatus Phytoplasma","Onion yellows phytoplasma","Complete","OY-M",,,,,,,,,,,,,,,,,,,,"Good","2003-12-09T00:00:00Z","14661021",,"PRJNA9615",,"GCA_000009845.1",,"AP006628",,"complete",,,,,,1,,27.8,1,860631,32,4,,967,99.9,99.3,3.5,100,,"wild-type disease-causing strain (OY-W; onions yellow disease)","derived from a wild-type disease-causing strain (OY-W; onions yellow disease) which was isolated in Saga Prefecture, Japan, in 1982, and shows mild symptoms and does not cause stunting nor phloem hyperplasia (excessive increase in number of cells)",,,,,,,,,,,,,,,,,,"Onion yellows phytoplasma strain OY-M. This strain (OY-M) is derived from a wild-type disease-causing strain (OY-W; onions yellow disease) which was isolated in Saga Prefecture, Japan, in 1982, and shows mild symptoms and does not cause stunting nor phloem hyperplasia (excessive increase in number of cells). The genome consists of a circular chromosome and two smaller extrachromosomal elements. This bacterium lacks a phosphotransferase system, pentose phosphate pathway, and surprisingly, any ATP synthase genes, suggesting it imports ATP from the cytoplasm of the host cell in which it resides.","2014-12-08T22:12:28.884Z","2015-03-16T03:17:09.594Z"
"263358.5","Verrucosispora maris AB-18-032",,263358,"131567;2;1783272;201174;1760;85008;28056;1873;1003110;263358","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora maris;Micromonospora maris AB-18-032","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora maris","Complete","AB18-032",,,,,,,,,,,,,,,,,,,,"Good","2011-04-13T00:00:00Z",,,"PRJNA59863","SAMN02603167","GCA_000204155.1",,"CP002638,CP002639",,"complete",,,,,1,2,,70.85,1,6673976,52,9,,6064,99.7,99.4,0.9,100,,,,,,,,,,,,,,,,,,,,,"Verrucosispora sp. AB-18-032 is a filamentous bacterium belonging in the Micromonosporaceae family of the Actinobacteria. It produces abyssomicin (inhibitor of para-aminobenzoic acid biosynthesis which is an precursor of folic acid) and proximicin (furan-containing peptide with weak antibiotic effect and strong antitumor properties)","2014-12-08T22:13:44.237Z","2015-03-16T03:17:09.594Z"
"264198.6","Ralstonia eutropha JMP134",,264198,"131567;2;1224;28216;80840;119060;106589;248026;264198","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus pinatubonensis;Cupriavidus pinatubonensis JMP134","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus pinatubonensis","Complete","JMP134",,,,,,,,,,,,,,,,,,,,"Good","2005-08-10T00:00:00Z",,,"PRJNA10646","SAMN02598255","GCA_000203875.1",,"CP000090,CP000093,CP000091,CP000092",,"complete",,,,,2,4,,64.4,1,3806533,66,18,,6666,99.8,99.6,2.4,100,,,,,,,,,,,,,,,,,,,,,"Ralstonia eutropha strain JMP134. This organism is found in both soil and water and has great potential for use in bioremediation as it is capable of degrading a large list of pollutants including chlorinated aromatic compounds. The bacterium can utilize hydrogen, carbon dioxide, as well as organic compounds for growth and is a model organism for hydrogen oxidation as it can grow on hydrogen as the sole energy source. It was originally isolated due to its ability to degrade the herbicide 2,4-dichlorophenoxyacetic acid, which is due to the degradative functions being encoded on a plasmid (pJP4).","2014-12-08T22:12:41.810Z","2015-03-16T03:17:09.594Z"
"264199.4","Streptococcus thermophilus LMG 18311",,264199,"131567;2;1783272;1239;91061;186826;1300;1301;1308;264199","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus;Streptococcus thermophilus LMG 18311","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus thermophilus","Complete","LMG 18311",,,,"MLST.Streptococcus_thermophilus.6,MLST.Streptococcus_thermophilus_2.108",,,,,,,,,,,,,"LMG 18311",,,"Good","2004-11-15T00:00:00Z","15543133",,"PRJNA13162","SAMN02604079","GCA_000011825.1",,"CP000023",,"complete",,,,,,1,,39.1,1,1796846,67,12,,2010,99.9,99.3,4.4,99,,"commercial yogurt","isolated from commercial yogurt in 1974 in the United Kingdom and is easily manipulated genetically","1974",1974,,"United Kingdom","Europe","United Kingdom",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Streptococcus thermophilus strain LMG 18311. This strain was isolated from commercial yogurt in 1974 in the United Kingdom and is easily manipulated genetically.","2014-12-08T22:13:38.068Z","2015-03-16T03:17:09.594Z"
"264201.15","Candidatus Protochlamydia amoebophila UWE25",,264201,"131567;2;1783257;204428;204429;1963360;92713;282132;362787;264201","cellular organisms;Bacteria;PVC group;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Candidatus Protochlamydia;Candidatus Protochlamydia amoebophila;Candidatus Protochlamydia amoebophila UWE25","Bacteria","Bacteria","Chlamydiae","Chlamydiia","Parachlamydiales","Parachlamydiaceae","Candidatus Protochlamydia","Candidatus Protochlamydia amoebophila","Complete","UWE25",,,,,,,,,,,,,,,,,,,,"Good","2004-04-10T00:00:00Z","15073324",,"PRJNA10700","SAMEA3138214","GCA_000011565.1","SRR5123091","BX908798",,"complete",,,,,,1,,34.7,1,2414465,35,6,,2085,99.9,99.9,,97.8,,,"environmental isolate",,,,,,,,"Acanthamoeba sp.",,,,,,,,,,"Candidatus Protochlamydia amoebophila UWE25. An endosymbiont of free-living amoebae (Acanthamoeba sp. endosymbiont UWE25) and implicated as a potential human pathogen this strain is an environmental isolate. Its genome size is approximately twice as large as other pathogenic species belonging to the Chlamydiaceae family. ","2014-12-08T22:10:50.527Z","2015-03-16T03:17:09.594Z"
"264202.11","Chlamydophila felis Fe/C-56",,264202,"131567;2;1783257;204428;204429;51291;809;1113537;810;83556;264202","cellular organisms;Bacteria;PVC group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia felis;Chlamydia felis Fe/C-56","Bacteria","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia felis","Complete","Fe/C-56",,,,,,,,,,,,,,,,,,,,"Good","2006-03-09T00:00:00Z","16766509",,"PRJNA370",,"GCA_000009945.1",,"AP006861,AP006862",,"complete",,,,,1,2,,39.3,1,1166239,38,2,,1062,99.9,99.7,,100,,"cat with conjunctivitis","isolated from a cat with conjunctivitis",,,,,,,,"Cat, Felis catus","Cat",,,,"Nonhuman Mammal",,,,,"Chlamydophila felis strain Fe/C-56. Chlamydophila felis strain Fe/C-56 was isolated from a cat with conjunctivitis. The genome sequence of this organism will provide information on the genetic adaptations due to host specificity.","2014-12-08T22:10:54.531Z","2015-03-16T03:17:09.594Z"
